datetime,action,symbol,price,qty,order_type,obi,cvd,micro_price,pnl,status,detail
2026-02-20T10:27:52.934351+09:00,BUY_ENTRY,7013,4363.0,100,limit,0.7419,675900,4362.9,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T10:27:53.313318+09:00,BUY_ENTRY,7013,4363.0,100,limit,0.7241,678000,4362.9,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T10:27:53.711340+09:00,BUY_ENTRY,7013,4363.0,100,limit,0.8519,682400,4362.9,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T10:37:39.106171+09:00,BUY_ENTRY,4582,213.0,100,limit,0.7056,36500,212.9,,OK,"{""Result"": 0, ""OrderId"": ""20260220A02N49707983""}"
2026-02-20T10:37:40.888561+09:00,CLOSE_SIGNAL,4582,214.0,100,limit,,,,100,OK,"{""Result"": 0, ""OrderId"": ""20260220A02N49707986""}"
2026-02-20T10:39:21.577017+09:00,BUY_ENTRY,4582,213.0,100,limit,0.9850,1585100,213.0,,OK,"{""Result"": 0, ""OrderId"": ""20260220A02N49761149""}"
2026-02-20T10:39:23.744310+09:00,CLOSE_SIGNAL,4582,213.0,100,limit,,,,0,OK,"{""Result"": 0, ""OrderId"": ""20260220A02N49761156""}"
2026-02-20T10:39:53.558030+09:00,BUY_ENTRY,4005,570.1,100,limit,0.9398,10600,570.2,,OK,"{""Result"": 0, ""OrderId"": ""20260220A02N49761193""}"
2026-02-20T10:39:58.705198+09:00,CLOSE_SIGNAL,4005,570.3,100,limit,,,,20,OK,"{""Result"": 0, ""OrderId"": ""20260220A02N49761206""}"
2026-02-20T10:39:59.423051+09:00,BUY_ENTRY,5016,3388.0,100,limit,0.9130,230400,3389.0,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T10:40:01.135724+09:00,BUY_ENTRY,5016,3388.0,100,limit,0.8889,228300,3388.9,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T10:40:01.618084+09:00,BUY_ENTRY,5016,3388.0,100,limit,0.6250,229300,3388.8,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T10:40:02.100294+09:00,BUY_ENTRY,5016,3388.0,100,limit,0.6842,230600,3388.8,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T10:40:03.367997+09:00,BUY_ENTRY,7013,4323.0,100,limit,0.5000,286600,4322.8,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T10:40:03.821303+09:00,BUY_ENTRY,7013,4322.0,100,limit,0.5000,287200,4322.8,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T10:40:04.231549+09:00,BUY_ENTRY,7013,4322.0,100,limit,0.5000,287800,4322.8,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T10:41:33.412013+09:00,BUY_ENTRY,5016,3389.0,100,limit,0.2941,471300,3388.6,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T10:41:36.273074+09:00,BUY_ENTRY,5016,3387.0,100,limit,0.3770,461700,3387.4,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T10:41:38.575573+09:00,BUY_ENTRY,5016,3387.0,100,limit,0.8970,474100,3386.9,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T10:41:38.990995+09:00,BUY_ENTRY,5016,3385.0,100,limit,0.8970,495000,3386.9,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T10:41:39.392618+09:00,BUY_ENTRY,5016,3385.0,100,limit,0.8970,515900,3386.9,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T10:41:39.794599+09:00,BUY_ENTRY,5016,3385.0,100,limit,0.8970,536800,3386.9,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T10:42:07.928555+09:00,BUY_ENTRY,7013,4317.0,100,limit,0.8750,756700,4317.9,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T10:43:12.228233+09:00,BUY_ENTRY,5016,3386.0,100,limit,0.8919,504500,3385.9,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T10:43:32.304708+09:00,BUY_ENTRY,4582,209.0,100,limit,0.9821,8050300,209.0,,OK,"{""Result"": 0, ""OrderId"": ""20260220A02N49761564""}"
2026-02-20T10:43:46.427793+09:00,CLOSE_SIGNAL,4582,209.0,100,limit,,,,0,OK,"{""Result"": 0, ""OrderId"": ""20260220A02N49761577""}"
2026-02-20T10:44:01.793305+09:00,BUY_ENTRY,5016,3387.0,100,limit,0.9167,512800,3387.0,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T10:44:27.440258+09:00,BUY_ENTRY,4582,205.0,100,limit,0.7288,827300,205.7,,OK,"{""Result"": 0, ""OrderId"": ""20260220A02N49761634""}"
2026-02-20T10:44:27.946311+09:00,CLOSE_SIGNAL,4582,205.0,100,limit,,,,0,FAIL,"{""Code"": 1009001, ""Message"": ""建玉が選択されていません。""}"
2026-02-20T10:44:49.869841+09:00,SELL_ENTRY,9501,693.6,100,limit,-0.2222,-485100,693.6,,OK,"{""Result"": 0, ""OrderId"": ""20260220A02N49761686""}"
2026-02-20T10:45:00.460194+09:00,CLOSE_SIGNAL,9501,693.6,100,limit,,,,0,OK,"{""Result"": 0, ""OrderId"": ""20260220A02N49761708""}"
2026-02-20T10:45:05.189011+09:00,BUY_ENTRY,4005,570.0,100,limit,0.7778,289100,570.0,,OK,"{""Result"": 0, ""OrderId"": ""20260220A02N49761721""}"
2026-02-20T10:45:09.468903+09:00,CLOSE_SIGNAL,4005,569.7,100,limit,,,,-30,OK,"{""Result"": 0, ""OrderId"": ""20260220A02N49761738""}"
2026-02-20T10:45:29.342490+09:00,SELL_ENTRY,4582,204.0,100,limit,-0.9874,-4975600,204.0,,FAIL,"{""Code"": 100302, ""Message"": ""売建規制対象銘柄の為、受付することができません。""}"
2026-02-20T10:45:29.869422+09:00,BUY_ENTRY,5016,3378.0,100,limit,0.7288,953100,3377.9,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T10:45:30.871320+09:00,SELL_ENTRY,4582,204.0,100,limit,-0.9874,-4991300,204.0,,FAIL,"{""Code"": 100302, ""Message"": ""売建規制対象銘柄の為、受付することができません。""}"
2026-02-20T10:45:31.297757+09:00,BUY_ENTRY,5016,3377.0,100,limit,0.6949,957200,3377.8,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T10:45:31.721323+09:00,BUY_ENTRY,5016,3377.0,100,limit,0.6949,961300,3377.8,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T10:45:32.225220+09:00,BUY_ENTRY,5016,3377.0,100,limit,0.6949,965400,3377.8,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T10:45:32.835900+09:00,BUY_ENTRY,5016,3377.0,100,limit,0.8705,987400,3376.9,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T10:45:40.438558+09:00,BUY_ENTRY,4005,569.6,100,limit,0.8507,65100,569.6,,OK,"{""Result"": 0, ""OrderId"": ""20260220A02N49761804""}"
2026-02-20T10:46:00.547006+09:00,CLOSE_SIGNAL,4005,569.6,100,limit,,,,0,OK,"{""Result"": 0, ""OrderId"": ""20260220A02N49761857""}"
2026-02-20T10:46:40.330333+09:00,BUY_ENTRY,5016,3376.0,100,limit,0.6667,2027000,3376.8,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T10:47:11.343268+09:00,BUY_ENTRY,7013,4287.0,100,limit,0.8571,1872900,4286.9,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T10:47:25.671673+09:00,BUY_ENTRY,9501,694.7,100,limit,0.6667,691500,694.7,,OK,"{""Result"": 0, ""OrderId"": ""20260220A02N49770052""}"
2026-02-20T10:47:26.211088+09:00,CLOSE_SIGNAL,9501,694.7,100,limit,,,,0,OK,"{""Result"": 0, ""OrderId"": ""20260220A02N49770055""}"
2026-02-20T10:47:48.708463+09:00,SELL_ENTRY,4582,204.0,100,limit,-0.3891,-9028200,203.6,,FAIL,"{""Code"": 100302, ""Message"": ""売建規制対象銘柄の為、受付することができません。""}"
2026-02-20T10:47:49.593313+09:00,SELL_ENTRY,4582,204.0,100,limit,-0.3891,-9052400,203.6,,FAIL,"{""Code"": 100302, ""Message"": ""売建規制対象銘柄の為、受付することができません。""}"
2026-02-20T10:47:50.861313+09:00,SELL_ENTRY,4582,204.0,100,limit,-0.6801,-9089400,204.2,,FAIL,"{""Code"": 100302, ""Message"": ""売建規制対象銘柄の為、受付することができません。""}"
2026-02-20T10:47:51.708526+09:00,SELL_ENTRY,4582,204.0,100,limit,-0.6801,-9126400,204.2,,FAIL,"{""Code"": 100302, ""Message"": ""売建規制対象銘柄の為、受付することができません。""}"
2026-02-20T10:47:52.622964+09:00,BUY_ENTRY,9501,693.9,100,limit,0.3478,54000,693.9,,OK,"{""Result"": 0, ""OrderId"": ""20260220A02N49770098""}"
2026-02-20T10:47:57.725985+09:00,CLOSE_SIGNAL,9501,693.9,100,limit,,,,0,OK,"{""Result"": 0, ""OrderId"": ""20260220A02N49770107""}"
2026-02-20T10:47:59.473405+09:00,SELL_ENTRY,4582,204.0,100,limit,-0.9356,-8668100,204.0,,FAIL,"{""Code"": 100302, ""Message"": ""売建規制対象銘柄の為、受付することができません。""}"
2026-02-20T10:48:00.415044+09:00,SELL_ENTRY,4582,204.0,100,limit,-0.9356,-8711700,204.0,,FAIL,"{""Code"": 100302, ""Message"": ""売建規制対象銘柄の為、受付することができません。""}"
2026-02-20T10:48:01.419398+09:00,SELL_ENTRY,4582,204.0,100,limit,-0.9356,-8755300,204.0,,FAIL,"{""Code"": 100302, ""Message"": ""売建規制対象銘柄の為、受付することができません。""}"
2026-02-20T10:48:53.450365+09:00,SELL_ENTRY,4582,205.0,100,limit,-0.9809,-9501700,205.0,,FAIL,"{""Code"": 100302, ""Message"": ""売建規制対象銘柄の為、受付することができません。""}"
2026-02-20T10:48:54.294878+09:00,SELL_ENTRY,4582,206.0,100,limit,-0.9809,-9522200,205.0,,FAIL,"{""Code"": 100302, ""Message"": ""売建規制対象銘柄の為、受付することができません。""}"
2026-02-20T10:48:55.104587+09:00,SELL_ENTRY,4582,206.0,100,limit,-0.9809,-9542700,205.0,,FAIL,"{""Code"": 100302, ""Message"": ""売建規制対象銘柄の為、受付することができません。""}"
2026-02-20T10:48:55.910923+09:00,SELL_ENTRY,4582,206.0,100,limit,-0.9803,-9562600,205.0,,FAIL,"{""Code"": 100302, ""Message"": ""売建規制対象銘柄の為、受付することができません。""}"
2026-02-20T10:48:56.727771+09:00,SELL_ENTRY,4582,205.0,100,limit,-0.9803,-9582500,205.0,,FAIL,"{""Code"": 100302, ""Message"": ""売建規制対象銘柄の為、受付することができません。""}"
2026-02-20T10:48:57.150137+09:00,BUY_ENTRY,5016,3378.0,100,limit,0.5455,2120800,3378.8,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T10:48:57.530892+09:00,BUY_ENTRY,5016,3378.0,100,limit,0.5652,2123400,3378.8,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T10:49:43.426496+09:00,SELL_ENTRY,4582,205.0,100,limit,-0.9029,-8002600,205.0,,FAIL,"{""Code"": 100302, ""Message"": ""売建規制対象銘柄の為、受付することができません。""}"
2026-02-20T10:49:44.246032+09:00,SELL_ENTRY,4582,205.0,100,limit,-0.9029,-8011900,205.0,,FAIL,"{""Code"": 100302, ""Message"": ""売建規制対象銘柄の為、受付することができません。""}"
2026-02-20T10:49:47.697317+09:00,SELL_ENTRY,4582,205.0,100,limit,-0.6000,-7597800,205.2,,FAIL,"{""Code"": 100302, ""Message"": ""売建規制対象銘柄の為、受付することができません。""}"
2026-02-20T10:49:48.503779+09:00,SELL_ENTRY,4582,205.0,100,limit,-0.6000,-7612800,205.2,,FAIL,"{""Code"": 100302, ""Message"": ""売建規制対象銘柄の為、受付することができません。""}"
2026-02-20T10:49:49.310616+09:00,SELL_ENTRY,4582,205.0,100,limit,-0.6000,-7627800,205.2,,FAIL,"{""Code"": 100302, ""Message"": ""売建規制対象銘柄の為、受付することができません。""}"
2026-02-20T10:49:54.056402+09:00,SELL_ENTRY,4582,206.0,100,limit,-0.9807,-7087000,205.0,,FAIL,"{""Code"": 100302, ""Message"": ""売建規制対象銘柄の為、受付することができません。""}"
2026-02-20T10:50:02.433981+09:00,BUY_ENTRY,5016,3377.0,100,limit,0.8286,2166700,3376.9,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T10:50:02.917191+09:00,BUY_ENTRY,5016,3377.0,100,limit,0.8286,2169600,3376.9,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T10:50:06.310515+09:00,BUY_ENTRY,7013,4293.0,100,limit,0.5556,2492600,4292.8,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T10:50:06.771922+09:00,BUY_ENTRY,7013,4294.0,100,limit,0.5556,2493100,4292.8,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T10:50:55.564838+09:00,SELL_ENTRY,9501,692.2,100,limit,-0.9444,-398700,692.2,,OK,"{""Result"": 0, ""OrderId"": ""20260220A02N49770406""}"
2026-02-20T10:51:02.889749+09:00,CLOSE_SIGNAL,9501,692.2,100,limit,,,,0,OK,"{""Result"": 0, ""OrderId"": ""20260220A02N49770419""}"
2026-02-20T10:51:20.934263+09:00,BUY_ENTRY,5016,3373.0,100,limit,0.3514,2482900,3372.7,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T10:51:21.715105+09:00,BUY_ENTRY,4005,568.7,100,limit,0.9512,297900,568.7,,OK,"{""Result"": 0, ""OrderId"": ""20260220A02N49770454""}"
2026-02-20T10:51:25.969435+09:00,CLOSE_SIGNAL,4005,568.9,100,limit,,,,20,OK,"{""Result"": 0, ""OrderId"": ""20260220A02N49770462""}"
2026-02-20T10:51:30.320870+09:00,SELL_ENTRY,4582,206.0,100,limit,-0.2121,-5809000,206.4,,FAIL,"{""Code"": 100302, ""Message"": ""売建規制対象銘柄の為、受付することができません。""}"
2026-02-20T10:51:31.092945+09:00,SELL_ENTRY,4582,206.0,100,limit,-0.4409,-5813100,206.3,,FAIL,"{""Code"": 100302, ""Message"": ""売建規制対象銘柄の為、受付することができません。""}"
2026-02-20T10:51:31.886660+09:00,SELL_ENTRY,4582,206.0,100,limit,-0.4409,-5817200,206.3,,FAIL,"{""Code"": 100302, ""Message"": ""売建規制対象銘柄の為、受付することができません。""}"
2026-02-20T10:52:29.410445+09:00,BUY_ENTRY,7013,4276.0,100,limit,0.5263,2723900,4276.5,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T10:52:29.779394+09:00,BUY_ENTRY,7013,4276.0,100,limit,0.7838,2726800,4276.8,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T10:52:30.484040+09:00,BUY_ENTRY,7013,4275.0,100,limit,0.8000,2733200,4275.9,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T10:52:33.385284+09:00,SELL_ENTRY,4582,206.0,100,limit,0.3492,-2172900,206.7,,FAIL,"{""Code"": 100302, ""Message"": ""売建規制対象銘柄の為、受付することができません。""}"
2026-02-20T10:52:34.216091+09:00,SELL_ENTRY,4582,206.0,100,limit,0.2500,-2169500,206.6,,FAIL,"{""Code"": 100302, ""Message"": ""売建規制対象銘柄の為、受付することができません。""}"
2026-02-20T10:52:35.027703+09:00,SELL_ENTRY,4582,206.0,100,limit,0.2031,-2166900,206.6,,FAIL,"{""Code"": 100302, ""Message"": ""売建規制対象銘柄の為、受付することができません。""}"
2026-02-20T10:52:35.852637+09:00,SELL_ENTRY,4582,206.0,100,limit,0.2031,-2164300,206.6,,FAIL,"{""Code"": 100302, ""Message"": ""売建規制対象銘柄の為、受付することができません。""}"
2026-02-20T10:52:37.768411+09:00,SELL_ENTRY,4582,206.0,100,limit,0.2276,-2098800,206.6,,FAIL,"{""Code"": 100302, ""Message"": ""売建規制対象銘柄の為、受付することができません。""}"
2026-02-20T10:52:43.770910+09:00,BUY_ENTRY,7013,4274.0,100,limit,0.8519,2717600,4273.9,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T10:52:46.084541+09:00,SELL_ENTRY,4582,207.0,100,limit,-0.9720,-1854500,207.0,,FAIL,"{""Code"": 100302, ""Message"": ""売建規制対象銘柄の為、受付することができません。""}"
2026-02-20T10:52:46.946652+09:00,SELL_ENTRY,4582,207.0,100,limit,-0.9720,-1889200,207.0,,FAIL,"{""Code"": 100302, ""Message"": ""売建規制対象銘柄の為、受付することができません。""}"
2026-02-20T10:52:47.774098+09:00,SELL_ENTRY,4582,207.0,100,limit,-0.9394,-1923300,207.0,,FAIL,"{""Code"": 100302, ""Message"": ""売建規制対象銘柄の為、受付することができません。""}"
2026-02-20T10:52:48.608808+09:00,SELL_ENTRY,4582,207.0,100,limit,-0.9394,-1957400,207.0,,FAIL,"{""Code"": 100302, ""Message"": ""売建規制対象銘柄の為、受付することができません。""}"
2026-02-20T10:52:49.399136+09:00,SELL_ENTRY,4582,207.0,100,limit,-0.9942,-1991500,207.0,,FAIL,"{""Code"": 100302, ""Message"": ""売建規制対象銘柄の為、受付することができません。""}"
2026-02-20T10:52:50.215143+09:00,SELL_ENTRY,4582,207.0,100,limit,-0.9943,-2026100,207.0,,FAIL,"{""Code"": 100302, ""Message"": ""売建規制対象銘柄の為、受付することができません。""}"
2026-02-20T10:53:15.018895+09:00,SELL_ENTRY,4582,209.0,100,limit,-0.8952,-3728500,209.1,,FAIL,"{""Code"": 100302, ""Message"": ""売建規制対象銘柄の為、受付することができません。""}"
2026-02-20T10:53:15.908678+09:00,SELL_ENTRY,4582,209.0,100,limit,-0.8863,-3747200,209.1,,FAIL,"{""Code"": 100302, ""Message"": ""売建規制対象銘柄の為、受付することができません。""}"
2026-02-20T10:53:16.814490+09:00,SELL_ENTRY,4582,209.0,100,limit,-0.8863,-3765900,209.1,,FAIL,"{""Code"": 100302, ""Message"": ""売建規制対象銘柄の為、受付することができません。""}"
2026-02-20T10:53:25.416212+09:00,BUY_ENTRY,5016,3367.0,100,limit,0.9333,4024900,3367.0,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T10:53:25.790883+09:00,BUY_ENTRY,5016,3367.0,100,limit,0.9333,4027700,3367.0,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T10:53:38.094466+09:00,BUY_ENTRY,7013,4263.0,100,limit,0.5455,3126200,4264.5,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T10:53:38.463686+09:00,BUY_ENTRY,7013,4266.0,100,limit,0.5455,3127400,4264.5,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T10:53:38.802152+09:00,BUY_ENTRY,7013,4265.0,100,limit,0.5455,3128600,4264.5,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T10:53:39.164793+09:00,BUY_ENTRY,7013,4264.0,100,limit,0.6364,3128800,4264.8,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T10:53:39.503733+09:00,BUY_ENTRY,7013,4264.0,100,limit,0.6364,3129500,4264.8,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T10:53:41.452395+09:00,BUY_ENTRY,9501,691.0,100,limit,0.9020,1219400,691.2,,OK,"{""Result"": 0, ""OrderId"": ""20260220A02N49770662""}"
2026-02-20T10:53:41.512983+09:00,CLOSE_SIGNAL,9501,691.1,100,limit,,,,10,FAIL,"{""Code"": 1009001, ""Message"": ""建玉が選択されていません。""}"
2026-02-20T10:54:13.367870+09:00,SELL_ENTRY,4582,210.0,100,limit,0.0529,-3751800,210.1,,FAIL,"{""Code"": 100302, ""Message"": ""売建規制対象銘柄の為、受付することができません。""}"
2026-02-20T10:54:34.468593+09:00,SELL_ENTRY,4582,210.0,100,limit,0.2220,-2323500,209.6,,FAIL,"{""Code"": 100302, ""Message"": ""売建規制対象銘柄の為、受付することができません。""}"
2026-02-20T10:54:35.254348+09:00,SELL_ENTRY,4582,210.0,100,limit,0.2220,-2312600,209.6,,FAIL,"{""Code"": 100302, ""Message"": ""売建規制対象銘柄の為、受付することができません。""}"
2026-02-20T10:56:57.746165+09:00,BUY_ENTRY,4582,207.0,100,limit,0.9699,234200,207.0,,OK,"{""Result"": 0, ""OrderId"": ""20260220A02N49770997""}"
2026-02-20T10:57:08.139068+09:00,CLOSE_SIGNAL,4582,206.0,100,limit,,,,-100,OK,"{""Result"": 0, ""OrderId"": ""20260220A02N49800014""}"
2026-02-20T10:57:32.471311+09:00,BUY_ENTRY,4582,206.0,100,limit,0.9495,25000,206.0,,OK,"{""Result"": 0, ""OrderId"": ""20260220A02N49800052""}"
2026-02-20T10:57:34.119342+09:00,CLOSE_SIGNAL,4582,206.0,100,limit,,,,0,OK,"{""Result"": 0, ""OrderId"": ""20260220A02N49800065""}"
2026-02-20T10:58:58.639094+09:00,BUY_ENTRY,4582,208.0,100,market,0.3318,599900,207.7,,OK,"{""Result"": 0, ""OrderId"": ""20260220A02N49800226""}"
2026-02-20T10:59:29.142559+09:00,CLOSE_SIGNAL,4582,208.0,100,market,,,,0,OK,"{""Result"": 0, ""OrderId"": ""20260220A02N49800275""}"
2026-02-20T11:00:01.431244+09:00,BUY_ENTRY,4582,206.0,100,market,0.8657,11200,205.9,,OK,"{""Result"": 0, ""OrderId"": ""20260220A02N49800331""}"
2026-02-20T11:00:36.187292+09:00,CLOSE_SIGNAL,4582,202.0,100,market,,,,-400,OK,"{""Result"": 0, ""OrderId"": ""20260220A02N49800405""}"
2026-02-20T11:02:31.925611+09:00,BUY_ENTRY,4582,205.0,100,market,0.7701,4610100,205.9,,OK,"{""Result"": 0, ""OrderId"": ""20260220A02N49800635""}"
2026-02-20T11:02:51.072516+09:00,CLOSE_SIGNAL,4582,206.0,100,market,,,,100,OK,"{""Result"": 0, ""OrderId"": ""20260220A02N49800670""}"
2026-02-20T11:03:04.862790+09:00,BUY_ENTRY,4005,569.6,100,market,0.8462,1160000,569.6,,OK,"{""Result"": 0, ""OrderId"": ""20260220A02N49800694""}"
2026-02-20T11:03:07.248856+09:00,CLOSE_SIGNAL,4005,569.8,100,market,,,,20,OK,"{""Result"": 0, ""OrderId"": ""20260220A02N49800702""}"
2026-02-20T11:03:15.994384+09:00,SELL_ENTRY,4582,207.0,100,market,-0.8251,-524500,207.1,,FAIL,"{""Code"": 100302, ""Message"": ""売建規制対象銘柄の為、受付することができません。""}"
2026-02-20T11:03:16.818540+09:00,SELL_ENTRY,4582,207.0,100,market,-0.8251,-539600,207.1,,FAIL,"{""Code"": 100302, ""Message"": ""売建規制対象銘柄の為、受付することができません。""}"
2026-02-20T11:03:17.634662+09:00,SELL_ENTRY,4582,207.0,100,market,-0.8659,-555100,207.1,,FAIL,"{""Code"": 100302, ""Message"": ""売建規制対象銘柄の為、受付することができません。""}"
2026-02-20T11:03:18.456887+09:00,SELL_ENTRY,4582,207.0,100,market,-0.8659,-570600,207.1,,FAIL,"{""Code"": 100302, ""Message"": ""売建規制対象銘柄の為、受付することができません。""}"
2026-02-20T11:06:46.960064+09:00,BUY_ENTRY,4582,204.0,100,limit,0.7155,605100,203.9,,OK,"{""Result"": 0, ""OrderId"": ""20260220A02N49810122""}"
2026-02-20T11:06:57.576607+09:00,CLOSE_SIGNAL,4582,201.0,100,limit,,,,-300,OK,"{""Result"": 0, ""OrderId"": ""20260220A02N49810150""}"
2026-02-20T11:13:58.736248+09:00,BUY_ENTRY,4582,197.0,100,limit,0.9888,7932200,198.0,,OK,"{""Result"": 0, ""OrderId"": ""20260220A02N49810772""}"
2026-02-20T11:14:29.425918+09:00,CLOSE_SIGNAL,4582,198.0,100,limit,,,,100,OK,"{""Result"": 0, ""OrderId"": ""20260220A02N49810815""}"
2026-02-20T11:17:58.791120+09:00,BUY_ENTRY,4582,201.0,100,limit,0.4275,9093200,200.7,,OK,"{""Result"": 0, ""OrderId"": ""20260220A02N49842124""}"
2026-02-20T11:18:30.147916+09:00,CLOSE_SIGNAL,4582,200.0,100,limit,,,,-100,OK,"{""Result"": 0, ""OrderId"": ""20260220A02N49842176""}"
2026-02-20T11:20:02.417514+09:00,SELL_ENTRY,4582,200.0,100,limit,-0.7373,-1892500,200.1,,FAIL,"{""Code"": 100302, ""Message"": ""売建規制対象銘柄の為、受付することができません。""}"
2026-02-20T11:20:03.231569+09:00,SELL_ENTRY,4582,200.0,100,limit,-0.9565,-1936300,200.0,,FAIL,"{""Code"": 100302, ""Message"": ""売建規制対象銘柄の為、受付することができません。""}"
2026-02-20T12:05:56.362463+09:00,SELL_ENTRY,9501,689.3,100,limit,-0.1267,-742900,689.9,,OK,"{""Result"": 0, ""OrderId"": ""20260220A02N49884745""}"
2026-02-20T12:06:43.940017+09:00,CLOSE_SIGNAL,9501,689.3,100,limit,,,,0,FAIL,"{""Code"": 1009001, ""Message"": ""建玉が選択されていません。""}"
2026-02-20T12:09:00.502561+09:00,SELL_ENTRY,4755,819.2,100,limit,-0.0224,-115500,819.9,,OK,"{""Result"": 0, ""OrderId"": ""20260220A02N49884817""}"
2026-02-20T12:09:02.248483+09:00,CLOSE_SIGNAL,4755,819.2,100,limit,,,,0,FAIL,"{""Code"": 1009001, ""Message"": ""建玉が選択されていません。""}"
2026-02-20T12:09:20.754295+09:00,BUY_ENTRY,4582,208.0,100,limit,-0.0339,1741900,208.5,,OK,"{""Result"": 0, ""OrderId"": ""20260220A02N49884826""}"
2026-02-20T12:09:51.325466+09:00,CLOSE_SIGNAL,4582,208.0,100,limit,,,,0,FAIL,"{""Code"": 1009001, ""Message"": ""建玉が選択されていません。""}"
